county,precinct,office,district,party,candidate,votes,votetype
Osceola,5702,State Attorney, 9th Judicial Circuit, ,UnderVotes,0,total
Osceola,5703,State Attorney, 9th Judicial Circuit, ,UnderVotes,0,total
Osceola,5206,State Attorney, 9th Judicial Circuit, ,UnderVotes,124,total
Osceola,1521,State Attorney, 9th Judicial Circuit, ,UnderVotes,276,total
Osceola,1522,State Attorney, 9th Judicial Circuit, ,UnderVotes,0,total
Osceola,4505,State Attorney, 9th Judicial Circuit, ,UnderVotes,0,total
Osceola,1000,State Senator, District 25,REP,Jose Martinez,504,total
Osceola,1001,State Senator, District 25,REP,Jose Martinez,1505,total
Osceola,1002,State Senator, District 25,REP,Jose Martinez,148,total
Osceola,1003,State Senator, District 25,REP,Jose Martinez,326,total
Osceola,1004,State Senator, District 25,REP,Jose Martinez,1173,total
Osceola,1005,State Senator, District 25,REP,Jose Martinez,242,total
Osceola,1006,State Senator, District 25,REP,Jose Martinez,441,total
Osceola,1007,State Senator, District 25,REP,Jose Martinez,641,total
Osceola,1008,State Senator, District 25,REP,Jose Martinez,219,total
Osceola,1100,State Senator, District 25,REP,Jose Martinez,300,total
Osceola,1101,State Senator, District 25,REP,Jose Martinez,338,total
Osceola,1102,State Senator, District 25,REP,Jose Martinez,1023,total
Osceola,1103,State Senator, District 25,REP,Jose Martinez,686,total
Osceola,1500,State Senator, District 25,REP,Jose Martinez,434,total
Osceola,1501,State Senator, District 25,REP,Jose Martinez,13,total
Osceola,1502,State Senator, District 25,REP,Jose Martinez,284,total
Osceola,1503,State Senator, District 25,REP,Jose Martinez,378,total
Osceola,1504,State Senator, District 25,REP,Jose Martinez,503,total
Osceola,1505,State Senator, District 25,REP,Jose Martinez,101,total
Osceola,1506,State Senator, District 25,REP,Jose Martinez,0,total
Osceola,1507,State Senator, District 25,REP,Jose Martinez,115,total
Osceola,1508,State Senator, District 25,REP,Jose Martinez,314,total
Osceola,1509,State Senator, District 25,REP,Jose Martinez,104,total
Osceola,1510,State Senator, District 25,REP,Jose Martinez,195,total
Osceola,1511,State Senator, District 25,REP,Jose Martinez,5,total
Osceola,1512,State Senator, District 25,REP,Jose Martinez,402,total
Osceola,1513,State Senator, District 25,REP,Jose Martinez,3,total
Osceola,1514,State Senator, District 25,REP,Jose Martinez,2494,total
Osceola,1515,State Senator, District 25,REP,Jose Martinez,0,total
Osceola,1516,State Senator, District 25,REP,Jose Martinez,0,total
Osceola,1517,State Senator, District 25,REP,Jose Martinez,271,total
Osceola,1518,State Senator, District 25,REP,Jose Martinez,0,total
Osceola,1519,State Senator, District 25,REP,Jose Martinez,196,total
Osceola,1520,State Senator, District 25,REP,Jose Martinez,53,total
Osceola,1600,State Senator, District 25,REP,Jose Martinez,11,total
Osceola,2000,State Senator, District 25,REP,Jose Martinez,654,total
Osceola,2001,State Senator, District 25,REP,Jose Martinez,208,total
Osceola,2002,State Senator, District 25,REP,Jose Martinez,2668,total
Osceola,2003,State Senator, District 25,REP,Jose Martinez,108,total
Osceola,2004,State Senator, District 25,REP,Jose Martinez,2083,total
Osceola,2005,State Senator, District 25,REP,Jose Martinez,1530,total
Osceola,2100,State Senator, District 25,REP,Jose Martinez,551,total
Osceola,2101,State Senator, District 25,REP,Jose Martinez,395,total
Osceola,2102,State Senator, District 25,REP,Jose Martinez,98,total
Osceola,2103,State Senator, District 25,REP,Jose Martinez,810,total
Osceola,2104,State Senator, District 25,REP,Jose Martinez,877,total
Osceola,2105,State Senator, District 25,REP,Jose Martinez,1356,total
Osceola,2106,State Senator, District 25,REP,Jose Martinez,2,total
Osceola,2500,State Senator, District 25,REP,Jose Martinez,245,total
Osceola,2501,State Senator, District 25,REP,Jose Martinez,1043,total
Osceola,3000,State Senator, District 25,REP,Jose Martinez,1073,total
Osceola,3001,State Senator, District 25,REP,Jose Martinez,46,total
Osceola,3002,State Senator, District 25,REP,Jose Martinez,706,total
Osceola,3003,State Senator, District 25,REP,Jose Martinez,726,total
Osceola,3004,State Senator, District 25,REP,Jose Martinez,1186,total
Osceola,3005,State Senator, District 25,REP,Jose Martinez,357,total
Osceola,3006,State Senator, District 25,REP,Jose Martinez,2610,total
Osceola,3007,State Senator, District 25,REP,Jose Martinez,1020,total
Osceola,3008,State Senator, District 25,REP,Jose Martinez,616,total
Osceola,3009,State Senator, District 25,REP,Jose Martinez,2096,total
Osceola,3010,State Senator, District 25,REP,Jose Martinez,558,total
Osceola,3100,State Senator, District 25,REP,Jose Martinez,173,total
Osceola,3101,State Senator, District 25,REP,Jose Martinez,121,total
Osceola,3500,State Senator, District 25,REP,Jose Martinez,177,total
Osceola,3501,State Senator, District 25,REP,Jose Martinez,251,total
Osceola,3502,State Senator, District 25,REP,Jose Martinez,427,total
Osceola,3503,State Senator, District 25,REP,Jose Martinez,295,total
Osceola,3504,State Senator, District 25,REP,Jose Martinez,304,total
Osceola,3505,State Senator, District 25,REP,Jose Martinez,0,total
Osceola,3506,State Senator, District 25,REP,Jose Martinez,0,total
Osceola,3600,State Senator, District 25,REP,Jose Martinez,521,total
Osceola,3601,State Senator, District 25,REP,Jose Martinez,47,total
Osceola,4000,State Senator, District 25,REP,Jose Martinez,403,total
Osceola,4001,State Senator, District 25,REP,Jose Martinez,44,total
Osceola,4002,State Senator, District 25,REP,Jose Martinez,31,total
Osceola,4003,State Senator, District 25,REP,Jose Martinez,298,total
Osceola,4004,State Senator, District 25,REP,Jose Martinez,1419,total
Osceola,4005,State Senator, District 25,REP,Jose Martinez,1745,total
Osceola,4006,State Senator, District 25,REP,Jose Martinez,322,total
Osceola,4007,State Senator, District 25,REP,Jose Martinez,1,total
Osceola,4008,State Senator, District 25,REP,Jose Martinez,0,total
Osceola,4009,State Senator, District 25,REP,Jose Martinez,13,total
Osceola,4010,State Senator, District 25,REP,Jose Martinez,20,total
Osceola,4100,State Senator, District 25,REP,Jose Martinez,140,total
Osceola,4101,State Senator, District 25,REP,Jose Martinez,262,total
Osceola,4102,State Senator, District 25,REP,Jose Martinez,1390,total
Osceola,4103,State Senator, District 25,REP,Jose Martinez,552,total
Osceola,4104,State Senator, District 25,REP,Jose Martinez,263,total
Osceola,4200,State Senator, District 25,REP,Jose Martinez,1231,total
Osceola,4201,State Senator, District 25,REP,Jose Martinez,4298,total
Osceola,4202,State Senator, District 25,REP,Jose Martinez,0,total
Osceola,4500,State Senator, District 25,REP,Jose Martinez,561,total
Osceola,4501,State Senator, District 25,REP,Jose Martinez,278,total
Osceola,4502,State Senator, District 25,REP,Jose Martinez,110,total
Osceola,4503,State Senator, District 25,REP,Jose Martinez,0,total
Osceola,4504,State Senator, District 25,REP,Jose Martinez,3,total
Osceola,4600,State Senator, District 25,REP,Jose Martinez,418,total
Osceola,4700,State Senator, District 25,REP,Jose Martinez,499,total
Osceola,4701,State Senator, District 25,REP,Jose Martinez,467,total
Osceola,4702,State Senator, District 25,REP,Jose Martinez,40,total
Osceola,4703,State Senator, District 25,REP,Jose Martinez,519,total
Osceola,5000,State Senator, District 25,REP,Jose Martinez,2576,total
Osceola,5001,State Senator, District 25,REP,Jose Martinez,3050,total
Osceola,5002,State Senator, District 25,REP,Jose Martinez,684,total
Osceola,5003,State Senator, District 25,REP,Jose Martinez,1735,total
Osceola,5004,State Senator, District 25,REP,Jose Martinez,347,total
Osceola,5005,State Senator, District 25,REP,Jose Martinez,498,total
Osceola,5006,State Senator, District 25,REP,Jose Martinez,78,total
Osceola,5007,State Senator, District 25,REP,Jose Martinez,18,total
Osceola,5008,State Senator, District 25,REP,Jose Martinez,1467,total
Osceola,5009,State Senator, District 25,REP,Jose Martinez,1221,total
Osceola,5010,State Senator, District 25,REP,Jose Martinez,2353,total
Osceola,5011,State Senator, District 25,REP,Jose Martinez,451,total
Osceola,5012,State Senator, District 25,REP,Jose Martinez,784,total
Osceola,5013,State Senator, District 25,REP,Jose Martinez,0,total
Osceola,5200,State Senator, District 25,REP,Jose Martinez,2503,total
Osceola,5201,State Senator, District 25,REP,Jose Martinez,2741,total
Osceola,5202,State Senator, District 25,REP,Jose Martinez,1026,total
Osceola,5203,State Senator, District 25,REP,Jose Martinez,875,total
Osceola,5204,State Senator, District 25,REP,Jose Martinez,80,total
Osceola,5205,State Senator, District 25,REP,Jose Martinez,758,total
Osceola,5500,State Senator, District 25,REP,Jose Martinez,114,total
Osceola,5501,State Senator, District 25,REP,Jose Martinez,630,total
Osceola,5502,State Senator, District 25,REP,Jose Martinez,407,total
Osceola,5503,State Senator, District 25,REP,Jose Martinez,673,total
Osceola,5504,State Senator, District 25,REP,Jose Martinez,442,total
Osceola,5505,State Senator, District 25,REP,Jose Martinez,1202,total
Osceola,5506,State Senator, District 25,REP,Jose Martinez,26,total
Osceola,5507,State Senator, District 25,REP,Jose Martinez,18,total
Osceola,5508,State Senator, District 25,REP,Jose Martinez,0,total
Osceola,5509,State Senator, District 25,REP,Jose Martinez,95,total
Osceola,5510,State Senator, District 25,REP,Jose Martinez,1,total
Osceola,5511,State Senator, District 25,REP,Jose Martinez,1,total
Osceola,5700,State Senator, District 25,REP,Jose Martinez,256,total
Osceola,5701,State Senator, District 25,REP,Jose Martinez,531,total
Osceola,5702,State Senator, District 25,REP,Jose Martinez,0,total
Osceola,5703,State Senator, District 25,REP,Jose Martinez,0,total
Osceola,5206,State Senator, District 25,REP,Jose Martinez,676,total
Osceola,1521,State Senator, District 25,REP,Jose Martinez,1099,total
Osceola,1522,State Senator, District 25,REP,Jose Martinez,0,total
Osceola,4505,State Senator, District 25,REP,Jose Martinez,0,total
Osceola,1000,State Senator, District 25,DEM,Kristen Arrington,556,total
Osceola,1001,State Senator, District 25,DEM,Kristen Arrington,2081,total
Osceola,1002,State Senator, District 25,DEM,Kristen Arrington,264,total
Osceola,1003,State Senator, District 25,DEM,Kristen Arrington,258,total
Osceola,1004,State Senator, District 25,DEM,Kristen Arrington,1460,total
Osceola,1005,State Senator, District 25,DEM,Kristen Arrington,208,total
Osceola,1006,State Senator, District 25,DEM,Kristen Arrington,496,total
Osceola,1007,State Senator, District 25,DEM,Kristen Arrington,764,total
Osceola,1008,State Senator, District 25,DEM,Kristen Arrington,221,total
Osceola,1100,State Senator, District 25,DEM,Kristen Arrington,367,total
Osceola,1101,State Senator, District 25,DEM,Kristen Arrington,436,total
Osceola,1102,State Senator, District 25,DEM,Kristen Arrington,1206,total
Osceola,1103,State Senator, District 25,DEM,Kristen Arrington,814,total
Osceola,1500,State Senator, District 25,DEM,Kristen Arrington,650,total
Osceola,1501,State Senator, District 25,DEM,Kristen Arrington,14,total
Osceola,1502,State Senator, District 25,DEM,Kristen Arrington,219,total
Osceola,1503,State Senator, District 25,DEM,Kristen Arrington,311,total
Osceola,1504,State Senator, District 25,DEM,Kristen Arrington,584,total
Osceola,1505,State Senator, District 25,DEM,Kristen Arrington,154,total
Osceola,1506,State Senator, District 25,DEM,Kristen Arrington,0,total
Osceola,1507,State Senator, District 25,DEM,Kristen Arrington,158,total
Osceola,1508,State Senator, District 25,DEM,Kristen Arrington,364,total
Osceola,1509,State Senator, District 25,DEM,Kristen Arrington,159,total
Osceola,1510,State Senator, District 25,DEM,Kristen Arrington,232,total
Osceola,1511,State Senator, District 25,DEM,Kristen Arrington,1,total
Osceola,1512,State Senator, District 25,DEM,Kristen Arrington,222,total
Osceola,1513,State Senator, District 25,DEM,Kristen Arrington,0,total
Osceola,1514,State Senator, District 25,DEM,Kristen Arrington,2582,total
Osceola,1515,State Senator, District 25,DEM,Kristen Arrington,0,total
Osceola,1516,State Senator, District 25,DEM,Kristen Arrington,0,total
Osceola,1517,State Senator, District 25,DEM,Kristen Arrington,381,total
Osceola,1518,State Senator, District 25,DEM,Kristen Arrington,5,total
Osceola,1519,State Senator, District 25,DEM,Kristen Arrington,261,total
Osceola,1520,State Senator, District 25,DEM,Kristen Arrington,73,total
Osceola,1600,State Senator, District 25,DEM,Kristen Arrington,13,total
Osceola,2000,State Senator, District 25,DEM,Kristen Arrington,694,total
Osceola,2001,State Senator, District 25,DEM,Kristen Arrington,198,total
Osceola,2002,State Senator, District 25,DEM,Kristen Arrington,3568,total
Osceola,2003,State Senator, District 25,DEM,Kristen Arrington,121,total
Osceola,2004,State Senator, District 25,DEM,Kristen Arrington,2662,total
Osceola,2005,State Senator, District 25,DEM,Kristen Arrington,1394,total
Osceola,2100,State Senator, District 25,DEM,Kristen Arrington,698,total
Osceola,2101,State Senator, District 25,DEM,Kristen Arrington,503,total
Osceola,2102,State Senator, District 25,DEM,Kristen Arrington,105,total
Osceola,2103,State Senator, District 25,DEM,Kristen Arrington,856,total
Osceola,2104,State Senator, District 25,DEM,Kristen Arrington,927,total
Osceola,2105,State Senator, District 25,DEM,Kristen Arrington,1638,total
Osceola,2106,State Senator, District 25,DEM,Kristen Arrington,0,total
Osceola,2500,State Senator, District 25,DEM,Kristen Arrington,310,total
Osceola,2501,State Senator, District 25,DEM,Kristen Arrington,1155,total
Osceola,3000,State Senator, District 25,DEM,Kristen Arrington,1433,total
Osceola,3001,State Senator, District 25,DEM,Kristen Arrington,29,total
Osceola,3002,State Senator, District 25,DEM,Kristen Arrington,735,total
Osceola,3003,State Senator, District 25,DEM,Kristen Arrington,974,total
Osceola,3004,State Senator, District 25,DEM,Kristen Arrington,1410,total
Osceola,3005,State Senator, District 25,DEM,Kristen Arrington,376,total
Osceola,3006,State Senator, District 25,DEM,Kristen Arrington,4334,total
Osceola,3007,State Senator, District 25,DEM,Kristen Arrington,2076,total
Osceola,3008,State Senator, District 25,DEM,Kristen Arrington,1182,total
Osceola,3009,State Senator, District 25,DEM,Kristen Arrington,2636,total
Osceola,3010,State Senator, District 25,DEM,Kristen Arrington,590,total
Osceola,3100,State Senator, District 25,DEM,Kristen Arrington,223,total
Osceola,3101,State Senator, District 25,DEM,Kristen Arrington,136,total
Osceola,3500,State Senator, District 25,DEM,Kristen Arrington,265,total
Osceola,3501,State Senator, District 25,DEM,Kristen Arrington,326,total
Osceola,3502,State Senator, District 25,DEM,Kristen Arrington,560,total
Osceola,3503,State Senator, District 25,DEM,Kristen Arrington,654,total
Osceola,3504,State Senator, District 25,DEM,Kristen Arrington,373,total
Osceola,3505,State Senator, District 25,DEM,Kristen Arrington,0,total
Osceola,3506,State Senator, District 25,DEM,Kristen Arrington,0,total
Osceola,3600,State Senator, District 25,DEM,Kristen Arrington,696,total
Osceola,3601,State Senator, District 25,DEM,Kristen Arrington,36,total
Osceola,4000,State Senator, District 25,DEM,Kristen Arrington,155,total
Osceola,4001,State Senator, District 25,DEM,Kristen Arrington,16,total
Osceola,4002,State Senator, District 25,DEM,Kristen Arrington,13,total
Osceola,4003,State Senator, District 25,DEM,Kristen Arrington,258,total
Osceola,4004,State Senator, District 25,DEM,Kristen Arrington,990,total
Osceola,4005,State Senator, District 25,DEM,Kristen Arrington,1670,total
Osceola,4006,State Senator, District 25,DEM,Kristen Arrington,421,total
Osceola,4007,State Senator, District 25,DEM,Kristen Arrington,0,total
Osceola,4008,State Senator, District 25,DEM,Kristen Arrington,0,total
Osceola,4009,State Senator, District 25,DEM,Kristen Arrington,10,total
Osceola,4010,State Senator, District 25,DEM,Kristen Arrington,18,total
Osceola,4100,State Senator, District 25,DEM,Kristen Arrington,116,total
Osceola,4101,State Senator, District 25,DEM,Kristen Arrington,363,total
Osceola,4102,State Senator, District 25,DEM,Kristen Arrington,1646,total
Osceola,4103,State Senator, District 25,DEM,Kristen Arrington,680,total
Osceola,4104,State Senator, District 25,DEM,Kristen Arrington,485,total
Osceola,4200,State Senator, District 25,DEM,Kristen Arrington,983,total
Osceola,4201,State Senator, District 25,DEM,Kristen Arrington,3375,total
Osceola,4202,State Senator, District 25,DEM,Kristen Arrington,0,total
Osceola,4500,State Senator, District 25,DEM,Kristen Arrington,542,total
Osceola,4501,State Senator, District 25,DEM,Kristen Arrington,258,total
Osceola,4502,State Senator, District 25,DEM,Kristen Arrington,112,total
Osceola,4503,State Senator, District 25,DEM,Kristen Arrington,1,total
Osceola,4504,State Senator, District 25,DEM,Kristen Arrington,0,total
Osceola,4600,State Senator, District 25,DEM,Kristen Arrington,488,total
Osceola,4700,State Senator, District 25,DEM,Kristen Arrington,409,total
Osceola,4701,State Senator, District 25,DEM,Kristen Arrington,399,total
Osceola,4702,State Senator, District 25,DEM,Kristen Arrington,19,total
Osceola,4703,State Senator, District 25,DEM,Kristen Arrington,518,total
Osceola,5000,State Senator, District 25,DEM,Kristen Arrington,2276,total
Osceola,5001,State Senator, District 25,DEM,Kristen Arrington,2131,total
Osceola,5002,State Senator, District 25,DEM,Kristen Arrington,319,total
Osceola,5003,State Senator, District 25,DEM,Kristen Arrington,1410,total
Osceola,5004,State Senator, District 25,DEM,Kristen Arrington,185,total
Osceola,5005,State Senator, District 25,DEM,Kristen Arrington,219,total
Osceola,5006,State Senator, District 25,DEM,Kristen Arrington,34,total
Osceola,5007,State Senator, District 25,DEM,Kristen Arrington,7,total
Osceola,5008,State Senator, District 25,DEM,Kristen Arrington,569,total
Osceola,5009,State Senator, District 25,DEM,Kristen Arrington,607,total
Osceola,5010,State Senator, District 25,DEM,Kristen Arrington,909,total
Osceola,5011,State Senator, District 25,DEM,Kristen Arrington,143,total
Osceola,5012,State Senator, District 25,DEM,Kristen Arrington,246,total
Osceola,5013,State Senator, District 25,DEM,Kristen Arrington,0,total
Osceola,5200,State Senator, District 25,DEM,Kristen Arrington,1736,total
Osceola,5201,State Senator, District 25,DEM,Kristen Arrington,2047,total
Osceola,5202,State Senator, District 25,DEM,Kristen Arrington,975,total
Osceola,5203,State Senator, District 25,DEM,Kristen Arrington,646,total
Osceola,5204,State Senator, District 25,DEM,Kristen Arrington,72,total
Osceola,5205,State Senator, District 25,DEM,Kristen Arrington,569,total
Osceola,5500,State Senator, District 25,DEM,Kristen Arrington,90,total
Osceola,5501,State Senator, District 25,DEM,Kristen Arrington,539,total
Osceola,5502,State Senator, District 25,DEM,Kristen Arrington,265,total
Osceola,5503,State Senator, District 25,DEM,Kristen Arrington,550,total
Osceola,5504,State Senator, District 25,DEM,Kristen Arrington,279,total
Osceola,5505,State Senator, District 25,DEM,Kristen Arrington,760,total
Osceola,5506,State Senator, District 25,DEM,Kristen Arrington,21,total
Osceola,5507,State Senator, District 25,DEM,Kristen Arrington,9,total
Osceola,5508,State Senator, District 25,DEM,Kristen Arrington,0,total
Osceola,5509,State Senator, District 25,DEM,Kristen Arrington,70,total
Osceola,5510,State Senator, District 25,DEM,Kristen Arrington,0,total
